dateTime,nh3,co,no2,c3h8,c4h10,ch4,h2,c2h5oh  
2020-08-22 09:28:04.379262,0.03,0.00,1340.80,7.67,22009.87,8854.74,994104970000.00,4547.96
2020-08-22 09:28:14.422185,0.03,0.00,1340.80,7.67,22009.87,8854.74,994104970000.00,4547.96
2020-08-22 09:28:24.480444,0.03,0.00,591.49,6.71,17992.07,7461.91,48104387000.00,1303.76
2020-08-22 09:28:34.507560,0.03,0.00,4.41,7.89,22961.39,9178.73,641.82,0.74
2020-08-22 09:28:44.566086,0.03,0.00,3042.85,7.67,22009.87,8854.74,20631830000000.00,15892.86
2020-08-22 09:28:54.624635,0.03,0.00,3042.85,7.67,22009.87,8854.74,20631830000000.00,15892.86
2020-08-22 09:29:04.667516,0.04,0.00,161.84,5.53,13432.07,5821.94,397439170.00,180.25
2020-08-22 09:29:14.694471,0.03,0.00,4.45,8.12,23971.39,9520.42,664.26,0.75
2020-08-22 09:29:24.721392,0.03,0.00,4.45,8.87,27401.58,10665.30,664.26,0.75
2020-08-22 09:29:34.763827,0.03,0.00,4.43,8.87,27401.58,10665.30,652.92,0.74
2020-08-22 09:29:44.806687,0.04,0.00,147.26,5.79,14405.32,6178.22,280256860.00,156.06
2020-08-22 09:29:54.833746,0.03,0.00,4.43,9.15,28697.41,11092.05,652.92,0.74
2020-08-22 09:30:04.876085,0.03,0.00,4.39,8.36,25044.55,9881.11,630.96,0.73
2020-08-22 09:30:14.902925,0.03,0.00,4.43,8.61,26186.04,10262.22,652.92,0.74
2020-08-22 09:30:24.945797,0.04,0.00,124.39,5.41,12979.67,5655.02,150082140.00,120.61
2020-08-22 09:30:34.988135,0.03,0.00,4.39,8.87,27401.58,10665.30,630.96,0.73
2020-08-22 09:30:45.015041,0.03,0.00,4.39,8.12,23971.39,9520.42,630.96,0.73
2020-08-22 09:30:55.042048,0.03,0.00,4.39,8.12,23971.39,9520.42,630.96,0.73
2020-08-22 09:31:05.084837,0.04,0.00,147.26,5.66,13906.80,5996.20,280256860.00,156.06
2020-08-22 09:31:15.127239,0.03,0.00,4.47,9.44,30080.51,11544.35,675.83,0.75
2020-08-22 09:31:25.154264,0.03,0.00,4.41,8.12,23971.39,9520.42,641.82,0.74
2020-08-22 09:31:35.181241,0.03,0.00,4.51,9.44,30080.51,11544.35,699.74,0.76
2020-08-22 09:31:45.239451,0.04,0.00,200.67,5.66,13906.80,5996.20,880768830.00,250.29
2020-08-22 09:31:55.266484,0.03,0.00,4.43,7.89,22961.39,9178.73,652.92,0.74
2020-08-22 09:32:05.293446,0.03,0.00,4.53,8.61,26186.04,10262.22,712.09,0.77
2020-08-22 09:32:15.335589,0.03,0.00,4.39,8.36,25044.55,9881.11,630.96,0.73
2020-08-22 09:32:25.378738,0.03,0.00,305.63,6.38,16670.12,6993.73,4178458900.00,475.78
2020-08-22 09:32:35.421076,0.03,0.00,4.47,8.87,27401.58,10665.30,675.83,0.75
2020-08-22 09:32:45.448053,0.03,0.00,4.43,8.12,23971.39,9520.42,652.92,0.74
2020-08-22 09:32:55.490579,0.03,0.00,4.51,9.15,28697.41,11092.05,699.74,0.76
2020-08-22 09:33:05.533287,0.03,0.00,366.58,6.38,16670.12,6993.73,8189954000.00,628.03
2020-08-22 09:33:15.560460,0.03,0.00,4.41,8.36,25044.55,9881.11,641.82,0.74
2020-08-22 09:33:25.587426,0.03,0.00,4.43,8.12,23971.39,9520.42,652.92,0.74
2020-08-22 09:33:35.629762,0.03,0.00,4.43,8.12,23971.39,9520.42,652.92,0.74
2020-08-22 09:33:45.672651,0.04,0.00,179.33,5.79,14405.32,6178.22,581029120.00,210.82
2020-08-22 09:33:55.699552,0.03,0.00,4.47,8.87,27401.58,10665.30,675.83,0.75
2020-08-22 09:34:05.757935,0.03,0.00,1340.80,7.67,22009.87,8854.74,994104970000.00,4547.96
2020-08-22 09:34:15.800717,0.03,0.00,366.58,7.26,20265.53,8255.20,8189954000.00,628.03
2020-08-22 09:34:25.843505,0.04,0.00,134.94,5.79,14405.32,6178.22,202812060.00,136.56
2020-08-22 09:34:35.870674,0.03,0.00,4.41,9.15,28697.41,11092.05,641.82,0.74
